phase,topology,ep_size,replica_count,total_gpus,variant,status,result_fidelity,ttft_ms,prefill_ms,first_decode_step_ms,steady_decode_step_p50_ms,steady_decode_step_p90_ms,steady_decode_step_p99_ms,itl_p50_ms,itl_p90_ms,itl_p99_ms,tpot_ms,decode_generation_ms,end_to_end_ms,latency_unavailable_reasons,mtp1_iteration_ms,mtp1_status,mtp1_reason,aggregate_input_tok_s,aggregate_output_tok_s,aggregate_total_tok_s,input_tok_s_per_gpu,output_tok_s_per_gpu,total_tok_s_per_gpu,weights_including_scales_gib,scales_only_gib,activations_including_workspace_gib,workspace_only_gib,memory_unavailable_reasons,kv_peak_allocated_gib,nccl_gib,other_runtime_gib,peak_hbm_gib,kv_requested_dtype,kv_resolved_dtype,kv_logical_bytes_per_gpu,kv_modeled_resident_allocated_bytes_per_gpu,kv_modeled_peak_allocated_bytes_per_gpu,kv_actual_runtime_allocated_bytes_per_gpu,kv_actual_runtime_measurement_status,kv_actual_runtime_measurement_reason,full_mfa_ms,swa_ms,dense_ms,latent_moe_ms,dispatch_ms,combine_ms,other_component_ms,component_accounted_total_ms,moe_performance_workload_distribution,expert_token_histogram,max_mean_load,padding_ratio,live_routing_status,live_routing_reason,backend_fallback,backend_fallback_reason,retry_count,error_record_count,missing_record_count,exception_log,vllm_actual_status,vllm_actual_reason,vllm_actual_latency_ms,absolute_error_ms,relative_error,prompt_tokens,context_tokens,output_tokens,selected_batch_per_replica,max_num_batched_tokens,tpot_budget_ms,b_max,aggregate_b_max,first_failed_batch,active_sequences_per_replica,batched_tokens_per_replica,engine_step_trace_location,oom,proxy_record_count,proxy_latency_ms
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,152.74763901129717,,,,,,152.74763901129717,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,6.546746034654194,6.546746034654194,0.0,0.20458581358294356,0.20458581358294356,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",40.1513671875,0.0,3.5,178.41552734375,auto,bfloat16,10860363776.0,43112202240.0,43112202240.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,99.02991233231559,6.566250255378651,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,152.74763901129597,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,524288,64,1,,33.33,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,152.74763901129717,,,,,,152.74763901129717,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,6.546746034654194,6.546746034654194,0.0,0.20458581358294356,0.20458581358294356,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",40.1513671875,0.0,3.5,178.41552734375,auto,bfloat16,10860363776.0,43112202240.0,43112202240.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,99.02991233231559,6.566250255378651,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,152.74763901129597,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,524288,64,1,,20.0,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,152.74763901129717,,,,,,152.74763901129717,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,6.546746034654194,6.546746034654194,0.0,0.20458581358294356,0.20458581358294356,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",40.1513671875,0.0,3.5,178.41552734375,auto,bfloat16,10860363776.0,43112202240.0,43112202240.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,99.02991233231559,6.566250255378651,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,152.74763901129597,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,524288,64,1,,12.5,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,152.74763901129717,,,,,,152.74763901129717,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,6.546746034654194,6.546746034654194,0.0,0.20458581358294356,0.20458581358294356,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",40.1513671875,0.0,3.5,178.41552734375,auto,bfloat16,10860363776.0,43112202240.0,43112202240.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,99.02991233231559,6.566250255378651,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,152.74763901129597,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,524288,64,1,,10.0,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,251.69283141961066,,,,,,251.69283141961066,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,3.9730968671604563,3.9730968671604563,0.0,0.12415927709876426,0.12415927709876426,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",80.1416015625,0.0,3.5,218.40576171875,auto,bfloat16,21596471296.0,86020980736.0,86051389440.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,197.9184965906686,6.622858405338249,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,251.69283141960858,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,1048544,32,1,,33.33,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,251.69283141961066,,,,,,251.69283141961066,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,3.9730968671604563,3.9730968671604563,0.0,0.12415927709876426,0.12415927709876426,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",80.1416015625,0.0,3.5,218.40576171875,auto,bfloat16,21596471296.0,86020980736.0,86051389440.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,197.9184965906686,6.622858405338249,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,251.69283141960858,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,1048544,32,1,,20.0,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,251.69283141961066,,,,,,251.69283141961066,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,3.9730968671604563,3.9730968671604563,0.0,0.12415927709876426,0.12415927709876426,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",80.1416015625,0.0,3.5,218.40576171875,auto,bfloat16,21596471296.0,86020980736.0,86051389440.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,197.9184965906686,6.622858405338249,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,251.69283141960858,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,1048544,32,1,,12.5,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep32_r1,32,1,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,251.69283141961066,,,,,,251.69283141961066,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,3.9730968671604563,3.9730968671604563,0.0,0.12415927709876426,0.12415927709876426,134.69580078125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",80.1416015625,0.0,3.5,218.40576171875,auto,bfloat16,21596471296.0,86020980736.0,86051389440.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,197.9184965906686,6.622858405338249,0.3696680552648235,46.26339653414855,9.007913571428574,9.52097464285715,0.5184118341883833,251.69283141960858,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,1048544,32,1,,10.0,0,0,1,1,1,decode_results[].candidates[],False,152,18.528888214285704
decode,ep16_r2,16,2,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,73.96175826756898,,,,,,73.96175826756898,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,27.041001280211145,27.041001280211145,0.0,0.8450312900065983,0.8450312900065983,211.06689453125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",0.3173828125,0.0,3.5,214.95263671875,auto,bfloat16,168820736.0,310378496.0,340787200.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,3.107866866660796,6.696202630867832,0.3696680552648235,63.26960888058704,8.726496428571416,9.179035714285721,0.5184118341883833,73.96175826756887,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,2048,256,1,,33.33,0,0,1,1,1,decode_results[].candidates[],False,152,17.90553214285713
decode,ep16_r2,16,2,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,73.96175826756898,,,,,,73.96175826756898,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,27.041001280211145,27.041001280211145,0.0,0.8450312900065983,0.8450312900065983,211.06689453125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",0.3173828125,0.0,3.5,214.95263671875,auto,bfloat16,168820736.0,310378496.0,340787200.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,3.107866866660796,6.696202630867832,0.3696680552648235,63.26960888058704,8.726496428571416,9.179035714285721,0.5184118341883833,73.96175826756887,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,2048,256,1,,20.0,0,0,1,1,1,decode_results[].candidates[],False,152,17.90553214285713
decode,ep16_r2,16,2,32,mtp_off,PASS_WITH_PROXY,PROXY,,,,73.96175826756898,,,,,,73.96175826756898,,,"{""decode_generation"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""end_to_end"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""first_decode_step"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it."", ""itl_p50"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""itl_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""prefill"": ""Decode candidates intentionally exclude prefill."", ""steady_decode_step_p90"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""steady_decode_step_p99"": ""Requires repeated live engine-step timing samples; deterministic AIC operation sums do not provide a latency distribution."", ""ttft"": ""Requires a live request lifecycle and engine scheduler trace; the task-local AIC operation-sum simulation does not model it.""}",,DEFERRED_BY_OWNER,"The pinned Step4Pro source has no native MTP1 implementation; the task owner deferred MTP1 construction, measurement, and simulation.",0.0,27.041001280211145,27.041001280211145,0.0,0.8450312900065983,0.8450312900065983,211.06689453125,,0.068359375,,"{""scales_only"": ""The current AIC weight accounting includes FP8 scales in the weight total and does not expose them separately."", ""workspace_only"": ""The current AIC activation accounting includes the MoE workspace and does not expose it separately.""}",0.3173828125,0.0,3.5,214.95263671875,auto,bfloat16,168820736.0,310378496.0,340787200.0,,PENDING_EXTERNAL_VLLM,The AIC-only simulation models the pinned vLLM page allocator but cannot read live CUDA allocation counters.,3.107866866660796,6.696202630867832,0.3696680552648235,63.26960888058704,8.726496428571416,9.179035714285721,0.5184118341883833,73.96175826756887,power_law_1.2,,,,PENDING_EXTERNAL_VLLM,"Dummy-weight AIC simulation has no request-level router outputs. Histogram, load ratio, and padding require the external pinned vLLM runtime trace.",False,No automatic backend fallback exists. The DeepEP proxy is an explicitly selected simulation approximation.,0,0,0,[],PENDING_EXTERNAL_VLLM,Whole-model pinned-vLLM results are owned by the external session and were not supplied to this AIC-only run.,,,,,2048,256,1,,12.5,0,0,1,1,1,decode_results[].candidates[],False,152,17.90553214285713
